title,status,date,link,information
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 06:43:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9aqYAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 07:29:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9avYAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 07:38:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9b0YAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 08:09:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9b5YAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 10:02:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9bAYAS,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 12:57:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9bFYAS,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 13:19:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9bKYAS,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 16:36:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9bUYAS,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 17:14:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9bZYAS,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 17:25:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9beYAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 18:21:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9bjYAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-28 04:59:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9boYAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-28 09:15:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9btYAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
